station,freq,lon,lat,phi_min,phi_max,azimuth,skew,n_skew,elliptic,tip_mag_re,tip_mag_im,tip_ang_re,tip_ang_im
11100,1.0547,141.05235000000002,-19.908749999999998,14.976144570904363,21.556476380914258,-48.675081664267672,-0.64939994590504824,-1.2987998918100965,0.18012208373137054,0.046410962368797624,0.0084300346627812269,4.696838803623903,70.731760463389278
11110,1.0547,141.0243166666667,-19.87715,15.285072050956591,20.207410359166687,-49.652576166701039,0.18534794208920269,0.37069588417840538,0.13868678587570787,0.019309775413844796,0.0036973414597545628,-25.082928171029071,-172.28137032165139
11120,1.0547,140.99671666666666,-19.8401,15.09123793293808,22.410094033226525,-39.1430244901902,-0.030928684454514039,-0.061857368909028078,0.19516256400950896,0.0,0.0,-180.0,-180.0
11130,1.0547,140.96613333333332,-19.805400000000002,13.337737134624897,16.36049410052907,-49.49960472127573,-0.79559341993226496,-1.5911868398645299,0.10178239040465543,0.0,0.0,-180.0,-180.0
11140,1.0547,140.9356,-19.77068333333333,12.481256832585256,14.384175695147499,-44.818864521314431,-0.61582733202152917,-1.2316546640430583,0.070831499198752548,0.029837792479163069,0.0037432872456749831,-121.26044772433232,-17.63815197687147
11150,1.0547,140.94015000000002,-19.7287,10.048647239326415,12.679243200699677,-34.59690199137566,3.2589282943363829,6.5178565886727657,0.11574307647754753,0.042532020496643466,0.1475897876093511,94.38748176122003,1.2547111763697572
11160,1.0547,140.94498333333334,-19.6839,7.6344827661907892,13.626959495786659,-36.519727873184188,2.5630698948005413,5.1261397896010825,0.2818471416829712,0.068510305444343916,0.24398795457598416,155.33536253355459,7.8321854725037197
11170,1.0547,140.94396666666668,-19.638866666666665,8.2214076112325021,13.140785480571292,-28.059032098533137,1.9241913659298602,3.8483827318597204,0.23028430874104622,0.075799325801071599,0.25561531852934183,151.66554859092264,10.454906664111585
11180,1.0547,140.91996666666665,-19.603550000000002,12.469616871386288,14.813578475081639,-34.722534846606223,-0.45484462509187618,-0.90968925018375235,0.085912283144606083,0.0,0.0,-180.0,-180.0
11190,1.0547,140.88301666666666,-19.575133333333333,15.823477192293932,19.717051205230483,-47.47847109703747,0.28758877656030524,0.57517755312061047,0.10955307049424057,0.018075759729711944,0.037960327361029174,70.376162489098689,123.66173525577838
11200,1.0547,140.85531666666665,-19.539616666666667,21.692014428824994,30.271761399337205,-68.436887589487014,0.94104634172982771,1.8820926834596554,0.16511015286657338,0.018496043993924322,0.008694419772565045,101.20398177245347,-40.807399840258043
11210,1.0547,140.81405,-19.528683333333333,22.894109479662333,44.08460145810345,-68.298650121668132,-1.1773059824846117,-2.3546119649692234,0.3163765274331804,0.030988519444652404,0.10280977966035576,111.38703035128484,-78.426593856040995
11220,1.0547,140.76606666666666,-19.52975,23.488885657653771,25.517364620641739,-62.401679675664809,-0.29522627639623944,-0.59045255279247888,0.041392249998085773,0.01613439292806956,0.0019699384543908978,-63.981323324476506,33.628453720090214
11230,1.0547,140.72101666666666,-19.517516666666666,22.531090353643439,29.243340587096355,78.180757564364484,0.98539551046109497,1.9707910209221899,0.12964411412142132,0.013226676906323219,0.034092921168100643,-34.570304531432868,95.525787258593851
11240,1.0547,140.68203333333332,-19.493616666666668,26.74718080001502,37.496794722656773,56.001461352061199,2.1845311496929027,4.3690622993858055,0.16732485552436274,0.025027749906583692,0.003329214207203255,-150.99228845938157,-56.990396119167521
